ImageId,EncodedPixels
No_4 CD31_dapi_8bit.png, 821279 4 822225 8 823171 11 824118 11 825065 12 826012 12 826960 11 827907 11 828854 11 829802 9 830752 5
No_4 CD31_dapi_8bit.png, 588167 8 589113 12 590059 14 591006 14 591953 15 592901 14 593848 14 594796 13 595744 12 596691 11 597639 9 598588 2
No_4 CD31_dapi_8bit.png, 192277 2 193221 8 194166 11 195113 11 196059 13 197006 13 197953 13 198900 12 199848 11 200796 9 201744 5
No_4 CD31_dapi_8bit.png, 223127 6 224072 9 225017 12 225963 13 226909 14 227856 14 228802 14 229750 12 230697 11 231645 9 232595 2
No_4 CD31_dapi_8bit.png, 272758 10 273704 13 274650 14 275597 15 276545 14 277492 14 278440 13 279388 11 280337 8 281287 4
No_4 CD31_dapi_8bit.png, 860466 5 861409 11 862355 13 863302 13 864249 13 865195 14 866142 14 867090 13 868037 12 868984 11 869932 8 870881 5
No_4 CD31_dapi_8bit.png, 682284 6 683229 9 684175 11 685122 12 686069 12 687016 12 687964 11 688913 8 689862 4
No_4 CD31_dapi_8bit.png, 461154 4 462098 8 463044 9 463991 9 464938 9 465885 9 466832 8 467779 8 468726 7 469674 4
No_4 CD31_dapi_8bit.png, 843276 2 844220 7 845167 8 846114 9 847060 10 848008 9 848955 9 849903 7 850851 6 851799 3
No_4 CD31_dapi_8bit.png, 622666 6 623612 10 624559 10 625505 12 626452 12 627399 12 628347 10 629295 8 630244 5
No_4 CD31_dapi_8bit.png, 777561 5 778505 10 779451 13 780398 14 781344 15 782291 15 783238 14 784186 12 785134 10 786083 6
No_4 CD31_dapi_8bit.png, 507161 6 508106 10 509053 10 510000 11 510947 11 511894 11 512841 11 513790 8 514740 4
No_4 CD31_dapi_8bit.png, 125947 4 126892 7 127838 8 128784 9 129730 10 130677 10 131623 10 132570 9 133517 7 134465 4
No_4 CD31_dapi_8bit.png, 857477 4 858422 8 859368 10 860314 11 861261 12 862208 12 863155 12 864103 10 865053 6
No_4 CD31_dapi_8bit.png, 194219 4 195164 8 196110 11 197057 11 198003 12 198950 13 199897 13 200844 13 201792 11 202739 11 203688 7
No_4 CD31_dapi_8bit.png, 204062 7 205008 9 205954 11 206901 12 207849 12 208797 12 209744 12 210692 11 211640 11 212588 10 213536 8 214486 2
No_4 CD31_dapi_8bit.png, 177294 6 178240 8 179187 9 180134 10 181081 10 182028 10 182975 10 183922 9 184869 9 185817 7 186766 2
No_4 CD31_dapi_8bit.png, 75429 8 76374 11 77321 12 78268 12 79215 12 80162 12 81109 12 82056 12 83004 10 83952 9 84900 7 85851 1
No_4 CD31_dapi_8bit.png, 79715 8 80661 11 81608 11 82555 11 83502 10 84450 9 85397 9 86346 5
No_4 CD31_dapi_8bit.png, 10781 5 11727 8 12674 9 13620 12 14567 13 15515 12 16462 12 17411 10 18363 4
No_4 CD31_dapi_8bit.png, 132749 8 133694 12 134641 12 135587 14 136534 14 137482 13 138429 13 139377 12 140324 11 141272 10 142222 4
No_4 CD31_dapi_8bit.png, 171183 8 172129 12 173076 13 174023 14 174971 13 175918 13 176866 11 177816 6
No_4 CD31_dapi_8bit.png, 600579 5 601525 9 602471 12 603418 12 604365 13 605312 13 606259 13 607206 13 608154 11 609102 9 610051 5
No_4 CD31_dapi_8bit.png, 820406 3 821351 7 822298 8 823244 9 824191 10 825138 10 826086 9 827033 9 827980 8 828927 7 829875 5
No_4 CD31_dapi_8bit.png, 690629 2 691575 7 692521 9 693468 10 694415 11 695362 11 696309 11 697256 10 698204 8 699152 5
No_4 CD31_dapi_8bit.png, 560627 2 561573 5 562519 6 563466 7 564413 7 565360 7 566307 7 567254 7 568201 6 569148 6 570095 4
No_4 CD31_dapi_8bit.png, 728572 3 729516 9 730462 11 731409 12 732356 12 733302 13 734250 12 735197 12 736144 11 737092 9 738040 6
No_4 CD31_dapi_8bit.png, 211617 5 212562 9 213509 9 214456 10 215402 11 216349 12 217297 11 218244 10 219192 9 220140 7 221089 2
No_4 CD31_dapi_8bit.png, 97854 6 98799 10 99746 11 100692 12 101639 13 102587 12 103534 12 104482 10 105430 8 106379 3
No_4 CD31_dapi_8bit.png, 666546 7 667491 12 668437 13 669384 14 670330 15 671277 15 672225 13 673173 11 674122 7
No_4 CD31_dapi_8bit.png, 791705 7 792649 12 793595 14 794541 15 795488 15 796435 14 797383 13 798332 9 799281 5
No_4 CD31_dapi_8bit.png, 492004 4 492950 6 493896 8 494842 9 495789 9 496736 9 497682 9 498629 9 499576 8 500524 5 501472 2
No_4 CD31_dapi_8bit.png, 717769 5 718715 7 719661 8 720608 9 721554 10 722501 10 723448 10 724395 10 725343 8 726290 8 727238 6 728187 3
No_4 CD31_dapi_8bit.png, 676373 5 677319 9 678265 11 679212 11 680159 12 681106 12 682053 11 683001 9 683949 7 684897 4
No_4 CD31_dapi_8bit.png, 205666 6 206612 10 207558 12 208504 14 209451 14 210398 14 211345 14 212292 13 213240 12 214188 9
No_4 CD31_dapi_8bit.png, 663634 3 664580 9 665526 12 666473 13 667420 13 668367 14 669315 13 670263 12 671212 9 672161 6
No_4 CD31_dapi_8bit.png, 47048 6 47994 8 48940 9 49886 10 50832 11 51779 11 52726 10 53674 8 54621 6 55570 1
No_4 CD31_dapi_8bit.png, 307140 5 308085 10 309031 12 309978 13 310925 13 311872 12 312819 12 313766 12 314714 9 315663 5
No_4 CD31_dapi_8bit.png, 737884 2 738828 7 739774 9 740721 10 741667 11 742614 11 743561 11 744508 11 745456 9 746403 8 747351 5
No_4 CD31_dapi_8bit.png, 864084 4 865028 9 865975 9 866921 11 867868 11 868815 11 869762 11 870709 11 871657 9 872604 8 873553 5
No_4 CD31_dapi_8bit.png, 145448 9 146393 12 147340 11 148287 11 149234 11 150181 10 151129 8 152077 6
No_4 CD31_dapi_8bit.png, 206477 6 207423 8 208369 10 209316 10 210263 11 211209 12 212156 12 213103 11 214051 10 214999 7 215949 1
No_4 CD31_dapi_8bit.png, 860698 6 861643 10 862589 12 863535 13 864482 14 865429 14 866376 14 867323 14 868271 12 869221 8 870172 2
No_4 CD31_dapi_8bit.png, 52317 8 53262 12 54208 13 55155 13 56102 13 57049 13 57996 13 58943 12 59890 12 60837 11 61784 10 62732 7 63680 2
No_4 CD31_dapi_8bit.png, 507594 7 508540 10 509487 10 510434 11 511381 11 512328 11 513275 10 514222 10 515170 8 516117 7
No_4 CD31_dapi_8bit.png, 335483 4 336428 8 337374 10 338320 12 339267 12 340213 13 341160 13 342107 13 343055 12 344002 11
No_4 CD31_dapi_8bit.png, 4085 7 5031 13 5977 15 6925 14 7872 14 8820 12 9772 5
No_4 CD31_dapi_8bit.png, 505808 4 506753 10 507699 13 508646 14 509593 14 510540 14 511488 13 512436 11 513384 9
No_4 CD31_dapi_8bit.png, 834031 10 834977 12 835924 13 836870 14 837817 14 838765 13 839712 12 840660 10 841607 9 842557 3
No_4 CD31_dapi_8bit.png, 698230 4 699175 9 700121 11 701068 11 702014 13 702961 13 703908 13 704856 11 705803 10 706752 6
No_4 CD31_dapi_8bit.png, 660337 5 661282 9 662228 11 663175 11 664121 12 665069 11 666016 10 666964 9 667913 5
No_4 CD31_dapi_8bit.png, 588154 7 589099 11 590046 12 590992 13 591939 13 592886 14 593833 14 594781 13 595728 12 596676 10 597625 6
No_4 CD31_dapi_8bit.png, 854668 3 855612 9 856559 10 857505 11 858452 12 859400 11 860347 11 861295 10 862244 7 863192 5
No_4 CD31_dapi_8bit.png, 321061 3 322006 6 322953 6 323899 7 324846 7 325793 7 326740 7 327688 6 328636 5 329584 4
No_4 CD31_dapi_8bit.png, 225601 5 226546 9 227492 11 228439 12 229385 13 230332 14 231280 13 232227 13 233175 12 234122 11 235071 8 236020 3
No_4 CD31_dapi_8bit.png, 722934 4 723879 8 724824 10 725771 11 726717 12 727664 12 728611 12 729559 10 730508 7
No_4 CD31_dapi_8bit.png, 701453 2 702397 8 703343 11 704289 13 705236 14 706183 14 707130 14 708077 14 709025 12 709973 9 710922 5
No_4 CD31_dapi_8bit.png, 809725 4 810668 12 811614 14 812561 14 813508 14 814455 14 815402 13 816350 11 817298 9 818246 6
No_4 CD31_dapi_8bit.png, 196239 5 197184 8 198130 9 199076 10 200022 11 200969 11 201916 10 202864 8 203813 4
No_4 CD31_dapi_8bit.png, 357215 8 358160 11 359106 12 360052 13 360999 13 361946 13 362893 12 363840 12 364788 11 365735 9 366686 2
No_4 CD31_dapi_8bit.png, 877348 8 878295 10 879241 11 880188 12 881135 12 882082 12 883029 11 883977 10 884925 7 885873 5
No_4 CD31_dapi_8bit.png, 501648 3 502593 8 503539 10 504486 11 505432 12 506380 12 507327 12 508275 10 509224 8 510173 4
No_4 CD31_dapi_8bit.png, 730452 4 731397 8 732343 10 733289 12 734236 12 735183 12 736130 12 737077 11 738025 9 738974 6
No_4 CD31_dapi_8bit.png, 195885 6 196830 10 197776 13 198721 16 199668 17 200614 18 201561 18 202509 17 203457 15 204406 10 205357 2
No_4 CD31_dapi_8bit.png, 213619 6 214564 10 215510 12 216456 13 217403 13 218350 13 219298 11 220245 10 221194 6
No_4 CD31_dapi_8bit.png, 740320 5 741264 11 742210 12 743157 13 744104 13 745051 13 745998 12 746945 12 747892 11 748841 8
No_4 CD31_dapi_8bit.png, 857370 15 858315 18 859262 19 860209 19 861157 18 862105 16 863055 11 864005 2
No_4 CD31_dapi_8bit.png, 710529 6 711475 9 712421 11 713368 12 714315 12 715262 12 716210 10 717158 8
No_4 CD31_dapi_8bit.png, 145032 4 145975 9 146921 11 147867 12 148814 12 149760 12 150707 12 151655 10 152603 8
No_4 CD31_dapi_8bit.png, 600276 4 601221 9 602167 11 603114 11 604061 12 605008 12 605955 12 606902 12 607850 10 608797 10 609745 9 610693 7 611641 5
No_4 CD31_dapi_8bit.png, 755543 5 756489 8 757436 10 758382 11 759329 12 760276 12 761223 12 762171 11 763118 11 764068 7
No_4 CD31_dapi_8bit.png, 706384 2 707330 5 708276 7 709222 9 710169 9 711116 10 712063 10 713010 10 713958 8 714906 7 715855 3
No_4 CD31_dapi_8bit.png, 16673 6 17616 12 18563 13 19509 14 20456 14 21403 14 22351 12 23299 9 24247 6
No_4 CD31_dapi_8bit.png, 507780 5 508725 9 509671 10 510618 10 511564 12 512511 12 513458 12 514405 11 515353 10 516301 8 517249 5
No_4 CD31_dapi_8bit.png, 513396 6 514341 10 515287 13 516234 14 517180 15 518127 15 519074 15 520022 13 520970 11 521920 6
No_4 CD31_dapi_8bit.png, 573683 5 574628 10 575574 12 576521 13 577467 14 578414 14 579361 14 580309 12 581256 12 582204 10 583153 5
No_4 CD31_dapi_8bit.png, 690190 2 691134 7 692081 7 693028 7 693974 8 694921 7 695868 7 696816 6 697763 6 698710 5 699658 3
No_4 CD31_dapi_8bit.png, 222775 6 223720 10 224666 12 225613 12 226560 12 227506 13 228453 12 229401 10 230348 9 231295 8 232243 5
No_4 CD31_dapi_8bit.png, 437405 6 438349 11 439295 13 440241 14 441188 15 442135 15 443082 15 444029 14 444977 12 445925 10 446875 4
No_4 CD31_dapi_8bit.png, 145878 4 146822 10 147768 12 148714 14 149661 14 150608 14 151555 15 152502 15 153449 15 154397 13 155346 10 156294 7
No_4 CD31_dapi_8bit.png, 773911 4 774854 11 775800 13 776746 14 777692 15 778639 15 779586 15 780534 14 781482 13 782430 11 783378 9 784328 4
No_4 CD31_dapi_8bit.png, 649001 6 649946 9 650892 11 651839 11 652786 12 653733 12 654680 12 655627 11 656575 10 657525 5
No_4 CD31_dapi_8bit.png, 344786 7 345731 11 346677 14 347624 14 348571 15 349518 15 350465 15 351412 15 352360 13 353308 10 354258 5
No_4 CD31_dapi_8bit.png, 677166 5 678111 10 679057 11 680004 11 680951 10 681898 9 682846 7 683794 4
No_4 CD31_dapi_8bit.png, 669621 6 670567 9 671514 9 672460 11 673407 11 674354 12 675301 12 676248 11 677196 10 678143 10 679091 8 680041 3
No_4 CD31_dapi_8bit.png, 681012 6 681957 10 682904 11 683851 11 684798 11 685746 9 686694 8 687642 4
No_4 CD31_dapi_8bit.png, 777065 8 778011 11 778957 13 779904 14 780851 14 781798 14 782745 14 783692 13 784640 12 785588 10 786538 3
No_4 CD31_dapi_8bit.png, 633053 4 633997 8 634942 10 635888 11 636834 12 637781 11 638728 11 639676 9 640625 5
No_4 CD31_dapi_8bit.png, 144344 6 145288 11 146235 12 147181 13 148128 13 149075 13 150023 11 150971 10 151919 8 152869 2
No_4 CD31_dapi_8bit.png, 304217 7 305163 10 306110 10 307057 11 308004 11 308951 11 309898 11 310845 10 311792 10 312740 8 313688 6
No_4 CD31_dapi_8bit.png, 640791 8 641736 11 642682 12 643629 13 644575 14 645522 14 646470 13 647420 8
No_4 CD31_dapi_8bit.png, 736102 3 737046 8 737991 11 738938 12 739885 12 740832 12 741779 12 742727 10 743675 7
No_4 CD31_dapi_8bit.png, 246606 7 247551 11 248497 12 249444 13 250390 14 251337 14 252285 13 253233 11 254181 9 255130 5
No_4 CD31_dapi_8bit.png, 722797 3 723742 7 724688 9 725634 10 726580 11 727527 11 728473 12 729420 11 730367 11 731314 10 732262 8 733209 7 734157 5
No_4 CD31_dapi_8bit.png, 737544 4 738489 7 739435 10 740382 11 741328 12 742275 12 743222 12 744170 10 745118 8 746066 5
No_4 CD31_dapi_8bit.png, 859928 5 860874 7 861820 9 862767 9 863714 10 864660 11 865608 10 866555 9 867504 6
No_4 CD31_dapi_8bit.png, 650430 8 651376 11 652322 13 653269 14 654216 14 655163 15 656110 14 657057 14 658005 13 658954 9
No_4 CD31_dapi_8bit.png, 179414 2 180357 10 181303 11 182249 13 183196 13 184143 13 185090 13 186037 12 186985 10 187932 9 188881 5
No_4 CD31_dapi_8bit.png, 791723 2 792666 10 793611 12 794558 13 795505 13 796452 13 797399 13 798346 12 799294 9 800243 4
No_4 CD31_dapi_8bit.png, 519532 8 520477 11 521423 12 522370 13 523317 13 524264 13 525212 12 526159 11 527107 9 528057 3
No_4 CD31_dapi_8bit.png, 446186 3 447131 7 448078 8 449025 9 449972 9 450919 10 451866 11 452813 11 453760 11 454708 10 455656 8 456606 4
No_4 CD31_dapi_8bit.png, 283175 9 284121 11 285068 11 286014 13 286962 12 287909 12 288857 11 289805 9 290754 6
No_4 CD31_dapi_8bit.png, 714135 6 715079 11 716026 12 716972 13 717919 13 718866 13 719814 11 720762 9 721712 4
No_4 CD31_dapi_8bit.png, 794302 1 795244 9 796189 12 797135 13 798082 13 799029 12 799977 10 800927 5
No_4 CD31_dapi_8bit.png, 764774 3 765720 6 766666 8 767612 9 768559 9 769506 9 770452 10 771399 10 772346 10 773293 9 774241 7 775189 5
No_4 CD31_dapi_8bit.png, 236402 7 237348 9 238295 9 239241 10 240188 11 241135 11 242082 11 243029 11 243977 9 244925 7 245873 4
No_4 CD31_dapi_8bit.png, 69133 4 70079 6 71026 6 71973 7 72920 7 73867 7 74814 7 75761 6 76708 6 77656 3
No_4 CD31_dapi_8bit.png, 435646 6 436591 9 437537 10 438483 11 439430 11 440377 11 441324 11 442272 11 443220 10 444167 10 445115 8 446063 7 447011 5
No_4 CD31_dapi_8bit.png, 69709 5 70654 9 71600 11 72547 12 73494 12 74440 13 75388 12 76335 12 77283 10 78231 8
No_4 CD31_dapi_8bit.png, 887394 6 888340 8 889287 9 890234 9 891182 8 892130 5
No_4 CD31_dapi_8bit.png, 752657 6 753602 9 754548 11 755495 11 756441 12 757388 12 758335 12 759282 12 760230 11 761177 10 762126 6
No_4 CD31_dapi_8bit.png, 728517 3 729461 9 730407 12 731354 12 732300 13 733247 13 734194 13 735142 11 736090 8 737038 6
No_4 CD31_dapi_8bit.png, 693206 2 694152 4 695099 5 696046 6 696993 6 697940 6 698887 6 699834 6 700781 6 701728 5 702676 2
No_4 CD31_dapi_8bit.png, 323655 4 324598 10 325543 12 326490 13 327436 14 328383 14 329330 13 330278 12 331225 11 332173 9
No_4 CD31_dapi_8bit.png, 42612 3 43558 5 44504 6 45450 7 46396 8 47343 8 48290 8 49237 8 50184 8 51132 6 52082 1
No_4 CD31_dapi_8bit.png, 610843 5 611788 8 612732 11 613678 12 614624 13 615570 14 616517 14 617464 13 618412 12 619359 11 620306 10 621254 8 622203 5
No_4 CD31_dapi_8bit.png, 698799 2 699744 9 700690 11 701637 12 702583 13 703530 13 704477 13 705425 12 706372 12 707321 8 708272 2
No_4 CD31_dapi_8bit.png, 592047 4 592992 8 593938 10 594885 11 595831 12 596779 10 597726 10 598676 5
No_4 CD31_dapi_8bit.png, 711653 3 712598 5 713544 7 714491 7 715438 7 716384 8 717331 8 718278 7 719226 6 720173 6 721121 3
No_4 CD31_dapi_8bit.png, 194563 8 195509 11 196456 12 197403 13 198349 14 199297 13 200245 12 201193 11 202141 10 203090 7
No_4 CD31_dapi_8bit.png, 859227 5 860173 7 861119 9 862066 10 863014 9 863961 10 864909 10 865857 11 866805 11 867753 10 868701 9 869649 7 870598 3
No_4 CD31_dapi_8bit.png, 693386 7 694332 10 695278 12 696225 13 697172 13 698119 13 699066 13 700013 12 700961 11 701908 10 702857 5
No_4 CD31_dapi_8bit.png, 277541 4 278487 7 279433 9 280380 10 281327 10 282274 10 283221 9 284168 8 285116 4
No_4 CD31_dapi_8bit.png, 179431 6 180375 11 181321 13 182267 14 183214 14 184161 14 185109 12 186057 10 187006 5
No_4 CD31_dapi_8bit.png, 461487 4 462433 6 463379 8 464325 10 465271 11 466217 12 467163 13 468109 14 469056 13 470002 13 470949 12 471897 10 472845 7
No_4 CD31_dapi_8bit.png, 140621 7 141567 10 142513 12 143460 12 144407 12 145354 12 146301 12 147248 12 148196 11 149145 8 150095 4
No_4 CD31_dapi_8bit.png, 561800 4 562746 6 563693 7 564639 8 565586 9 566532 10 567479 9 568426 9 569372 10 570319 10 571266 10 572214 9 573161 8 574109 7 575056 6 576004 4
No_4 CD31_dapi_8bit.png, 603782 3 604726 8 605671 10 606617 12 607564 12 608511 12 609458 12 610405 11 611352 11 612302 6
No_4 CD31_dapi_8bit.png, 784226 5 785171 10 786117 12 787064 12 788010 14 788958 13 789905 12 790852 12 791801 9 792750 5
No_4 CD31_dapi_8bit.png, 557801 7 558746 11 559692 12 560639 13 561585 14 562532 14 563480 12 564428 9 565377 4
No_4 CD31_dapi_8bit.png, 610608 5 611554 8 612500 10 613447 10 614394 10 615341 10 616288 10 617236 8 618183 8 619131 6 620079 4
No_4 CD31_dapi_8bit.png, 133964 5 134911 7 135858 8 136804 10 137752 10 138699 10 139646 10 140594 8 141541 8 142490 4
No_4 CD31_dapi_8bit.png, 658824 4 659770 8 660716 10 661663 10 662609 11 663556 11 664504 9 665451 8 666400 4
No_4 CD31_dapi_8bit.png, 110090 7 111035 11 111981 13 112928 14 113875 14 114822 14 115769 14 116717 13 117665 11 118614 8 119563 5
No_4 CD31_dapi_8bit.png, 121382 4 122328 7 123274 8 124220 10 125167 10 126114 10 127061 10 128008 9 128956 8 129904 7 130853 4
No_4 CD31_dapi_8bit.png, 756375 3 757319 8 758265 9 759212 10 760158 12 761105 12 762052 12 763000 10 763947 10 764896 6
No_4 CD31_dapi_8bit.png, 40724 4 41670 7 42616 9 43563 9 44510 10 45457 10 46404 10 47351 9 48299 8 49247 6 50195 4
No_4 CD31_dapi_8bit.png, 890146 2 891090 8 892036 10 892982 12 893929 12 894877 11 895824 10 896772 8
No_4 CD31_dapi_8bit.png, 669999 3 670944 7 671890 9 672837 10 673783 11 674730 11 675678 10 676625 10 677576 5
No_4 CD31_dapi_8bit.png, 573899 5 574844 8 575790 10 576736 12 577683 13 578630 13 579577 13 580525 12 581473 11 582423 5
No_4 CD31_dapi_8bit.png, 584433 1 585377 8 586323 10 587270 10 588217 11 589164 11 590111 11 591058 10 592005 9 592954 5
No_4 CD31_dapi_8bit.png, 184012 5 184957 9 185903 11 186849 12 187796 12 188743 12 189689 13 190636 13 191583 12 192530 12 193478 9 194425 8 195373 5 196321 2
No_4 CD31_dapi_8bit.png, 858517 8 859462 12 860409 13 861355 14 862302 14 863249 14 864196 14 865143 14 866091 12 867039 10
No_4 CD31_dapi_8bit.png, 461716 8 462662 9 463608 11 464555 11 465502 11 466449 11 467397 9 468344 9 469292 7 470240 4
No_4 CD31_dapi_8bit.png, 810803 3 811747 8 812692 10 813639 10 814586 11 815533 11 816480 11 817427 11 818374 10 819321 10 820269 8
No_4 CD31_dapi_8bit.png, 688020 4 688965 9 689912 10 690858 11 691805 12 692752 12 693700 11 694648 10 695597 7
No_4 CD31_dapi_8bit.png, 696443 6 697389 9 698335 10 699281 12 700228 12 701174 13 702121 13 703068 12 704016 10 704966 5
No_4 CD31_dapi_8bit.png, 617062 2 618006 8 618953 10 619900 11 620846 12 621793 12 622740 12 623688 11 624636 9 625585 4
No_4 CD31_dapi_8bit.png, 38200 4 39146 8 40093 9 41040 10 41987 10 42935 9 43882 8 44830 5
No_4 CD31_dapi_8bit.png, 648471 5 649414 10 650357 15 651301 18 652247 19 653193 20 654140 20 655088 18 656036 13 656987 5
No_4 CD31_dapi_8bit.png, 361848 3 362793 7 363739 10 364686 11 365634 10 366581 10 367529 8 368477 7 369425 5
No_4 CD31_dapi_8bit.png, 649244 7 650190 9 651136 12 652083 12 653029 14 653977 13 654924 13 655872 11 656819 10 657767 8
No_4 CD31_dapi_8bit.png, 726374 4 727317 11 728263 12 729209 14 730156 14 731103 14 732052 11 733001 8
No_4 CD31_dapi_8bit.png, 299493 6 300439 9 301386 10 302333 11 303280 11 304228 11 305176 10 306125 7 307074 4
No_4 CD31_dapi_8bit.png, 459877 3 460822 8 461767 10 462713 12 463659 13 464605 14 465551 14 466498 13 467445 11 468397 3
No_4 CD31_dapi_8bit.png, 290084 5 291028 9 291975 10 292921 11 293868 11 294815 11 295763 9 296714 3
No_4 CD31_dapi_8bit.png, 811140 6 812086 8 813032 10 813979 10 814925 11 815872 11 816818 12 817765 12 818712 12 819660 10 820607 9 821556 5
No_4 CD31_dapi_8bit.png, 733823 3 734767 9 735712 12 736659 13 737605 14 738552 14 739500 12 740449 9
No_4 CD31_dapi_8bit.png, 325446 3 326392 6 327338 8 328285 9 329231 10 330178 10 331125 10 332073 10 333020 10 333968 9 334917 7 335865 5 336814 3
No_4 CD31_dapi_8bit.png, 169951 4 170897 7 171843 9 172790 10 173737 11 174684 11 175631 12 176579 11 177527 10 178474 9 179423 5
No_4 CD31_dapi_8bit.png, 85894 6 86838 11 87784 13 88731 13 89678 13 90625 13 91572 13 92519 13 93466 13 94414 12 95362 9
No_4 CD31_dapi_8bit.png, 771913 7 772858 10 773805 11 774752 11 775698 12 776645 12 777592 11 778539 10 779487 8 780434 7 781382 6 782331 2
No_4 CD31_dapi_8bit.png, 649912 4 650856 9 651802 11 652749 12 653696 12 654643 12 655590 12 656537 12 657487 8
No_4 CD31_dapi_8bit.png, 55515 5 56459 9 57406 10 58352 11 59299 12 60246 12 61194 11 62141 11 63089 9 64039 4
No_4 CD31_dapi_8bit.png, 72563 6 73508 10 74454 12 75401 13 76348 13 77294 14 78242 13 79189 12 80138 10 81086 8
No_4 CD31_dapi_8bit.png, 839860 5 840805 10 841752 11 842698 13 843645 14 844592 14 845540 13 846487 13 847435 11 848384 8
